"Title","Publish Year","Authors","Rating","Image Uri","Amazon Uri","Content Uri","Content Type","Category Group Name","Category Name","Reflection"
"Growing Object-Oriented Software, Guided by Tests","2009","Steve Freeman , Nat Pryce","0.00","http://ecx.images-amazon.com/images/I/51fUKOog3VL._SX380_BO1,204,203,200_.jpg","http://www.amazon.com/Growing-Object-Oriented-Software-Guided-Tests/dp/0321503627/ref=sr_1_1?s=books&ie=UTF8&qid=1457261798&sr=1-1&keywords=Growing+Object-Oriented+Software%2C+Guided+by+Tests+-+Steve+Freeman","","","Software Engineering","Architecture",""
"Real World Java EE Patterns-Rethinking Best Practices","2009","Adam Bien","0.00","http://ecx.images-amazon.com/images/I/41klgKOJhcL._SX382_BO1,204,203,200_.jpg","http://www.amazon.com/Real-World-Java-Patterns-Rethinking-Practices/dp/1300149310/ref=sr_1_1?s=books&ie=UTF8&qid=1457262997&sr=1-1&keywords=Real+World+Java+EE+Patterns+-+Rethinking+Best+Practices","","","Software Engineering","Architecture",""
"Programming WCF Services: Mastering WCF and the Azure AppFabric Service Bus","2010","Juval Lowy","0.00","http://ecx.images-amazon.com/images/I/515YlGrdTVL._SX379_BO1,204,203,200_.jpg","http://www.amazon.com/Programming-WCF-Services-Mastering-AppFabric/dp/0596805489/ref=sr_1_1?s=books&ie=UTF8&qid=1457262834&sr=1-1&keywords=Programming+WCF+Services+Mastering+WCF+and+the+Azure+AppFabric+Service+Bus+-+Juval+Lowy","","","Software Engineering","Architecture",""
"Programming Windows Identity Foundation (Developer Reference)","2010","Vittorio Bertocci","0.00","http://ecx.images-amazon.com/images/I/416kSotESXL._SX408_BO1,204,203,200_.jpg","http://www.amazon.com/Programming-Identity-Foundation-Developer-Reference/dp/0735627185/ref=sr_1_1?s=books&ie=UTF8&qid=1457262907&sr=1-1&keywords=Programming+Windows+Identity+Foundation+-+Vittorio+Bertocci","","","Software Engineering","Architecture",""
"Security for Web Services and Service-Oriented Architectures","2010","Elisa Bertino, Lorenzo Martino, Federica Paci, Anna Squicciarini","0.00","http://ecx.images-amazon.com/images/I/41FBdscTBUL._SX307_BO1,204,203,200_.jpg","http://www.amazon.com/Security-Web-Services-Service-Oriented-Architectures/dp/354087741X/ref=sr_1_sc_1?s=books&ie=UTF8&qid=1457263321&sr=1-1-spell&keywords=+Security+for+WebServices+and+Service-Oriented+Architecture+-+Elisa+Bertino","","","Software Engineering","Architecture",""
"Domain-Specific Languages","2010","Martin Fowler","0.00","http://ecx.images-amazon.com/images/I/51dZT7986fL._SX400_BO1,204,203,200_.jpg","http://www.amazon.com/Domain-Specific-Languages-Addison-Wesley-Signature-Fowler/dp/0321712943/ref=sr_1_1?s=books&ie=UTF8&qid=1457261665&sr=1-1&keywords=Domain-Specific+Languages+-+Martin+Fowler","","","Software Engineering","Architecture",""
"DSLs in Action","2011","Debasish Ghosh","0.00","http://ecx.images-amazon.com/images/I/41M0H%2BvAEvL._SX378_BO1,204,203,200_.jpg","http://www.amazon.com/DSLs-Action-Debasish-Ghosh/dp/9350040352/ref=sr_1_1?s=books&ie=UTF8&qid=1457261698&sr=1-1&keywords=DSLs+in+Action+-+Debasish+Ghosh+-+2011","","","Software Engineering","Architecture",""
"Service Design Patterns: Fundamental Design Solutions for SOAP/WSDL and RESTful Web Services","2011","Robert Daigneau","0.00","http://ecx.images-amazon.com/images/I/41A7b4McRzL._SX372_BO1,204,203,200_.jpg","http://www.amazon.com/Service-Design-Patterns-Fundamental-Solutions/dp/032154420X/ref=sr_1_1?s=books&ie=UTF8&qid=1457263372&sr=1-1&keywords=Service+Design+Patterns+-+Robert+Daigneau","","","Software Engineering","Architecture",""
"Software Architecture in Practice","2012","Len Bass , Paul Clements, Rick Kazman","0.00","http://ecx.images-amazon.com/images/I/51zvT3LdPSL._SX336_BO1,204,203,200_.jpg","http://www.amazon.com/Software-Architecture-Practice-3rd-Engineering/dp/0321815734/ref=sr_1_1?s=books&ie=UTF8&qid=1457263428&sr=1-1&keywords=Software+Architecture+in+Practice+-+Len+Bass","","","Software Engineering","Architecture",""
"Windows 8 MVVM Patterns Revealed: covers both C# and JavaScript (Expert's Voice in Windows 8)","2012","Ashish Ghoda","0.00","http://ecx.images-amazon.com/images/I/51up06bhOGL._SX331_BO1,204,203,200_.jpg","http://www.amazon.com/Windows-MVVM-Patterns-Revealed-JavaScript/dp/1430249080/ref=sr_1_1?s=books&ie=UTF8&qid=1457265512&sr=1-1&keywords=Win8+MVVM+Patterns+Revealed","","","Software Engineering","Architecture",""
"Architecting Mobile Solutions for the Enterprise (Developer Reference)","2012","Dino Esposito","0.00","http://ecx.images-amazon.com/images/I/41K6b4Q9zFL._SX408_BO1,204,203,200_.jpg","http://www.amazon.com/Architecting-Solutions-Enterprise-Developer-Reference/dp/0735663025/ref=sr_1_1?s=books&ie=UTF8&qid=1457260832&sr=1-1&keywords=Architecting+Mobile+Solutions+for+the+Enterprise+-+Dino+Esposito","","","Software Engineering","Architecture",""
"Introduction to Algorithms","2009","Thomas H. Cormen, Charles E. Leiserson, Ronald L. Rivest, Clifford Stein","0.00","http://ecx.images-amazon.com/images/I/51eDwv7tCtL._SX442_BO1,204,203,200_.jpg","http://www.amazon.com/Introduction-Algorithms-Edition-Thomas-Cormen/dp/0262033844/ref=pd_sim_14_4?ie=UTF8&dpID=51eDwv7tCtL&dpSrc=sims&preST=_AC_UL160_SR142%2C160_&refRID=0RG9W693J71M8YTY3HFD","","","Software Engineering","Algorithm",""
"Algorithms For Interviews","2010","Adnan Aziz, Amit Prakash","0.00","http://ecx.images-amazon.com/images/I/51EesB6D1oL._SX331_BO1,204,203,200_.jpg","http://www.amazon.com/Algorithms-Interviews-Adnan-Aziz/dp/1453792996/ref=sr_1_sc_1?s=books&ie=UTF8&qid=1456925926&sr=1-1-spell&keywords=Algorithms+for+Interviews+-+Adnan+Aziz+and++Admit+Prakash","","","Software Engineering","Algorithm",""
"Algorithms","2011","Robert Sedgewick, Kevin Wayne","0.00","http://ecx.images-amazon.com/images/I/41SRhYah3AL._SX400_BO1,204,203,200_.jpg","http://www.amazon.com/Algorithms-Robert-Sedgewick-ebook/dp/B004P8J1NA/ref=sr_1_2?s=books&ie=UTF8&qid=1456925969&sr=1-2&keywords=Algorithms+-+Robert+Sedgewick+and+Kevin+Wayne","","","Software Engineering","Algorithm",""
"Algorithms and Parallel Computing","2011","Fayez Gebali","0.00","http://ecx.images-amazon.com/images/I/51inmtVH9VL._SX313_BO1,204,203,200_.jpg","http://www.amazon.com/Algorithms-Parallel-Computing-Fayez-Gebali/dp/0470902108/ref=sr_1_1?s=books&ie=UTF8&qid=1456926110&sr=1-1&keywords=Algorithms+and+Parallel+Computing+-+Fayez+Gebali","","","Software Engineering","Algorithm",""
"Elements of Programming Interviews: The Insiders' Guide Paperback","2012","Adnan Aziz, Tsung-Hsien Lee, Amit Prakash","0.00","http://ecx.images-amazon.com/images/I/51lC1vNKpHL._SX331_BO1,204,203,200_.jpg","http://www.amazon.com/Elements-Programming-Interviews-Insiders-Guide/dp/1479274836/ref=pd_sim_14_4?ie=UTF8&dpID=51lC1vNKpHL&dpSrc=sims&preST=_AC_UL160_SR107%2C160_&refRID=10S5HPWE6XZ6YS0318ZC","","","Software Engineering","Algorithm",""
"The Design of the UNIX Operating System 1st Edition","1986","Maurice J. Bach","0.00","http://ecx.images-amazon.com/images/I/51m-4I8qKzL._SX384_BO1,204,203,200_.jpg","http://www.amazon.com/The-Design-UNIX-Operating-System/dp/0132017997/ref=pd_sim_14_2?ie=UTF8&refRID=1BG1TECTNE7V1MWB2MBE","","","Software Engineering","Operating System",""
"Practical File System Design by Giampaolo, Dominic","1998","Dominic Giampaolo","0.00","http://ecx.images-amazon.com/images/I/51OBRW1AXVL._SX258_BO1,204,203,200_.jpg","http://www.amazon.com/Practical-System-Giampaolo-Dominic-Paperback/dp/B011YTAGF4/ref=sr_1_2?s=books&ie=UTF8&qid=1456925711&sr=1-2&keywords=Practical+File+System+Design+-+Dominic+Giampaolo","","","Software Engineering","Operating System",""
"Operating Systems Design and Implementation","2006","Andrew S Tanenbaum, Albert S Woodhull","0.00","http://ecx.images-amazon.com/images/I/3125C47MR4L._BO1,204,203,200_.jpg","http://www.amazon.com/dp/0131429388/?tag=stackoverfl08-20","","","Software Engineering","Operating System",""
"Modern Operating Systems","2007","Andrew S. Tanenbaum, Herbert Bos","0.00","http://ecx.images-amazon.com/images/I/51dqadCuRiL._SX390_BO1,204,203,200_.jpg","http://www.amazon.com/Modern-Operating-Systems-4th-Edition/dp/013359162X/ref=pd_sim_14_2?ie=UTF8&refRID=0PSA3PKXPPV2ZG4DHF35","","","Software Engineering","Operating System",""
"Operating Systems: Internals and Design Principles","2011","William Stallings","0.00","http://ecx.images-amazon.com/images/I/51xilf5QJqL._SX365_BO1,204,203,200_.jpg","http://www.amazon.com/Operating-Systems-Internals-Principles-Edition/dp/0133805913/ref=pd_sim_14_12?ie=UTF8&refRID=0D89H4JQ2QWVZE4R6PFW","","","Software Engineering","Operating System",""
"Embedded Android: Porting, Extending, and Customizing","2011","Karim Yaghmour","0.00","http://ecx.images-amazon.com/images/I/51JrXftj63L._SX379_BO1,204,203,200_.jpg","http://www.amazon.com/Embedded-Android-Porting-Extending-Customizing/dp/1491920718/ref=sr_1_2?s=books&ie=UTF8&qid=1439820093&sr=1-2&keywords=Embedded+Android","","","Software Engineering","Operating System",""
"Operating System Concepts","2012","Abraham Silberschatz, Peter B. Galvin , Greg Gagne","0.00","http://ecx.images-amazon.com/images/I/51spVw9pGKL._SX348_BO1,204,203,200_.jpg","http://www.amazon.com/Operating-System-Concepts-Abraham-Silberschatz/dp/1118063333/ref=dp_ob_title_bk","","","Software Engineering","Operating System",""
"Transaction Processing: Concepts and Techniques (The Morgan Kaufmann Series in Data Management Systems)","1993","Jim Gray, Andreas Reuter","0.00","http://ecx.images-amazon.com/images/I/61bK32fj8oL._SX408_BO1,204,203,200_.jpg","http://www.amazon.com/Transaction-Processing-Concepts-Techniques-Management/dp/1558601902/ref=pd_sim_14_2?ie=UTF8&refRID=1A879X0H7E3GPX89W2H5","","","Software Engineering","Database",""
"Foundations of Databases: The Logical Level","1995","Serge Abiteboul , Richard Hull , Victor Vianu","0.00","http://ecx.images-amazon.com/images/I/51ip78jAl6L._SX318_BO1,204,203,200_.jpg","http://www.amazon.com/Foundations-Databases-The-Logical-Level/dp/0201537710/ref=pd_sim_14_2?ie=UTF8&refRID=1MXQ5T2PGDQQ4WSE8WPN","","","Software Engineering","Database",""
"Readings in Database Systems","2005","Joseph M. Hellerstein (Editor), Michael Stonebraker (Editor)","0.00","http://ecx.images-amazon.com/images/I/416M6SPPCBL._SX378_BO1,204,203,200_.jpg","http://www.amazon.com/Readings-Database-Systems-Joseph-Hellerstein/dp/0262693143","","","Software Engineering","Database",""
"Beginning Database Design: From Novice to Professional","2012","Clare Churcher","0.00","http://ecx.images-amazon.com/images/I/51bY2FyxtFL._SX403_BO1,204,203,200_.jpg","http://www.amazon.com/Beginning-Database-Design-Novice-Professional/dp/1430242094/ref=sr_1_1?s=books&ie=UTF8&qid=1456925056&sr=1-1&keywords=Beginning+Database+Design+From+Novice+to+Professional+-+Clare+Churcher","","","Software Engineering","Database",""
"Advanced Approaches to Intelligent Information and Database Systems","2014","Janusz Sobecki (Editor), Veera Boonjing (Editor), Suphamit Chittayasothorn (Editor)","0.00","http://ecx.images-amazon.com/images/I/51viYQEIUwL._SX327_BO1,204,203,200_.jpg","http://www.amazon.com/Approaches-Intelligent-Information-Computational-Intelligence/dp/331905502X/ref=sr_1_1?s=books&ie=UTF8&qid=1456925109&sr=1-1&keywords=Advanced+Approaches+to+Intelligent+Information+and+Database+Systems+-+Janusz+Sobecki","","","Software Engineering","Database",""
"Fundamentals of Database Systems","2016","Ramez Elmasri, Shamkant B. Navathe","0.00","http://ecx.images-amazon.com/images/I/61OuEff3oKL._SX400_BO1,204,203,200_.jpg","http://www.amazon.com/Fundamentals-Database-Systems-7th-Edition/dp/0133970779/ref=dp_ob_title_bk","","","Software Engineering","Database",""
"Advanced Compiler Design and Implementation","1997","Steven Muchnick ","0.00","http://ecx.images-amazon.com/images/I/51UmGvP2XDL._SX376_BO1,204,203,200_.jpg","http://www.amazon.com/Advanced-Compiler-Design-Implementation-Muchnick/dp/1558603204/ref=sr_1_1?s=books&ie=UTF8&qid=1456138421&sr=1-1&keywords=Advanced+Compiler+Design+and+Implementation.","","","Software Engineering","Compiler",""
"Compilers: Principles, Techniques, and Tools","2007","Alfred V. Aho, Monica S. Lam, Ravi Sethi, Jeffrey D. Ullman","0.00","http://ecx.images-amazon.com/images/I/51Bug87tM%2BL._SX328_BO1,204,203,200_.jpg","http://www.amazon.com/Compilers-Principles-Techniques-Tools-Edition/dp/0321486811/ref=pd_sim_14_2?ie=UTF8&dpID=51Bug87tM%2BL&dpSrc=sims&preST=_AC_UL160_SR106%2C160_&refRID=1BPPQ446X57Q38VT5X5X","","","Software Engineering","Compiler",""
"Introduction to Compiler Design","2011","Torben Ægidius Mogensen ","0.00","http://ecx.images-amazon.com/images/I/41hEcd4-nYL._SX328_BO1,204,203,200_.jpg","http://www.amazon.com/Introduction-Compiler-Undergraduate-Computer-Science/dp/0857298283/ref=sr_1_1?s=books&ie=UTF8&qid=1456924910&sr=1-1&keywords=+Introduction+to+Compiler+Design+-+Mogensen","","","Software Engineering","Compiler",""
"Engineering a Compiler","2012","Keith Cooper, Linda Torczon","0.00","http://ecx.images-amazon.com/images/I/51OdeJgir5L._SX359_BO1,204,203,200_.jpg","http://www.amazon.com/Engineering-Compiler-Second-Edition-Cooper/dp/012088478X/ref=pd_sim_14_10?ie=UTF8&dpID=51OdeJgir5L&dpSrc=sims&preST=_AC_UL160_SR116%2C160_&refRID=0WQ360VQRXEZ32XR3S3R","","","Software Engineering","Compiler",""
"Agile Project Management with Scrum","2004","Ken Schwaber","0.00","http://ecx.images-amazon.com/images/I/414uoFBh--L._SX352_BO1,204,203,200_.jpg","http://www.amazon.com/Agile-Project-Management-Developer-Practices/dp/073561993X/ref=sr_1_1?s=books&ie=UTF8&qid=1456924451&sr=1-1&keywords=Agile+Project+Management+-+Ken+Schwaber","","","Software Engineering","ALM",""
"Agile Principles, Patterns, and Practices in C#","2006","Robert C. Martin, Micah Martin","0.00","http://ecx.images-amazon.com/images/I/51rdbk2iTQL._SX372_BO1,204,203,200_.jpg","http://www.amazon.com/Agile-Principles-Patterns-Practices-C/dp/0131857258/ref=sr_1_1?s=books&ie=UTF8&qid=1456924509&sr=1-1&keywords=Agile+Principles+Patterns+and+Practices+in+C%23","","","Software Engineering","ALM",""
"Succeeding with Agile: Software Development Using Scrum","2009","Mike Cohn","0.00","http://ecx.images-amazon.com/images/I/51joNPqgfeL._SX381_BO1,204,203,200_.jpg","http://www.amazon.com/Succeeding-Agile-Software-Development-Using/dp/0321579364/ref=sr_1_1?s=books&ie=UTF8&qid=1456924717&sr=1-1&keywords=Succeeding+with+Agile+Software+Development+Using+SCRUM+-+Mike+Cohn","","","Software Engineering","ALM",""
"Pro Agile .NET Development with SCRUM","2011","Scott Millett, Jerrel Blankenship, Matthew Bussa","0.00","http://ecx.images-amazon.com/images/I/5174lu-MUkL._SX403_BO1,204,203,200_.jpg","http://www.amazon.com/Agile-Development-SCRUM-Experts-Voice/dp/1430235330/ref=sr_1_sc_1?s=books&ie=UTF8&qid=1456924782&sr=1-1-spell&keywords=Pro+Agil+.NET+Development+with+Scrum-+Jerrel+Blankenship","","","Software Engineering","ALM",""
"Essential Scrum: A Practical Guide to the Most Popular Agile Process (Addison-Wesley Signature Series (Cohn))","2013","Kenneth S. Rubin","0.00","http://ecx.images-amazon.com/images/I/516Z45foGsL._SX381_BO1,204,203,200_.jpg","http://www.amazon.com/Essential-Scrum-Practical-Addison-Wesley-Signature/dp/0137043295/ref=pd_sim_14_1?ie=UTF8&dpID=516Z45foGsL&dpSrc=sims&preST=_AC_UL160_SR123%2C160_&refRID=18K3WWCH91NA1GF15HAR","","","Software Engineering","ALM",""
"Scrum: a Breathtakingly Brief and Agile Introduction","2013","Chris Sims, Hillary Louise Johnson","0.00","http://ecx.images-amazon.com/images/I/411mEHke8jL._SX344_BO1,204,203,200_.jpg","http://www.amazon.com/Scrum-Breathtakingly-Brief-Agile-Introduction-ebook/dp/B007P5N8D4/ref=sr_1_49?s=books&ie=UTF8&qid=1456142593&sr=1-49&keywords=software+engineering","","","Software Engineering","ALM",""
"Professional Application Lifecycle Management with Visual Studio 2013 ","2014","Mickey Gousset, Martin Hinshelwood, Brian A. Randell , Brian Keller, Martin Woodward","0.00","http://ecx.images-amazon.com/images/I/51qzpb4Ck%2BL._SX395_BO1,204,203,200_.jpg","http://www.amazon.com/Professional-Application-Lifecycle-Management-Programmer/dp/1118836588/ref=sr_1_1?s=books&ie=UTF8&qid=1456924565&sr=1-1&keywords=Professional+Application+Lifecycle+Management+with+visual+studio","","","Software Engineering","ALM",""
"TCP/IP Network Administration","2002","Craig Hunt","0.00","http://ecx.images-amazon.com/images/I/516IMDldxHL._SX359_BO1,204,203,200_.jpg","http://www.amazon.com/TCP-Network-Administration-OReilly-Networking/dp/0596002971/ref=sr_1_1?s=books&ie=UTF8&qid=1456923812&sr=1-1&keywords=TCP+IP+Network+Administration+-+Craig+Hunt","","","Software Engineering","Networking",""
"Windows Server 2008 Networking and Network Access Protection (NAP)","2008","Joseph Davies, Tony Northrup","0.00","http://ecx.images-amazon.com/images/I/514uOIMYQ5L._SX408_BO1,204,203,200_.jpg","http://www.amazon.com/Windows-Server-Networking-Network-Protection/dp/0735624224/ref=sr_1_1?s=books&ie=UTF8&qid=1456923963&sr=1-1&keywords=Windows+Server+2008+Networking+and+Network+Access+Protection","","","Software Engineering","Networking",""
"Computer Networks","2011","Andrew S. Tanenbaum, David J. Wetherall","0.00","http://ecx.images-amazon.com/images/I/41bdzcfQKbL._SX384_BO1,204,203,200_.jpg","http://www.amazon.com/Computer-Networks-Edition-Andrew-Tanenbaum/dp/0132126958/ref=zg_bs_3747_16","","","Software Engineering","Networking",""
"Microsoft Windows Networking Essentials","2011","Darril Gibson","0.00","http://ecx.images-amazon.com/images/I/51hDOdL0R7L._SX396_BO1,204,203,200_.jpg","http://www.amazon.com/Microsoft-Windows-Networking-Essentials-Darril/dp/1118016858/ref=zg_bs_3747_17","","","Software Engineering","Networking",""
"Packet Guide to Core Network Protocols","2011","Bruce Hartpence","0.00","http://ecx.images-amazon.com/images/I/51cf%2BPka80L._SX379_BO1,204,203,200_.jpg","http://www.amazon.com/Packet-Guide-Core-Network-Protocols/dp/1449306535/ref=sr_1_1?s=books&ie=UTF8&qid=1456924165&sr=1-1&keywords=Packet+Guide+to+Core+Network+Protocols+-+Bruce+Hartpence","","","Software Engineering","Networking",""
"Architecture of Network Systems","2011","Dimitrios Serpanos, Tilman Wolf","0.00","http://ecx.images-amazon.com/images/I/51bASsjqdgL._SX399_BO1,204,203,200_.jpg","http://www.amazon.com/Architecture-Network-Systems-Kaufmann-Computer/dp/0123744946/ref=sr_1_1?s=books&ie=UTF8&qid=1456924234&sr=1-1&keywords=Architecture+of+Network+Systems+-+Dimitrios+Serpanos","","","Software Engineering","Networking",""
"TCP/IP Illustrated, Volume 1: The Protocols","2012","Kevin R. Fall, W. Richard Stevens","0.00","http://ecx.images-amazon.com/images/I/51U4hISGTQL._SX258_BO1,204,203,200_.jpg","http://www.amazon.com/TCP-Illustrated-Protocols-Addison-Wesley-Professional-ebook/dp/B00666M52S/ref=sr_1_1?s=books&ie=UTF8&qid=1456923635&sr=1-1&keywords=TCP+IP+Illustrated%2C+Volume+1+The+Protocols","","","Software Engineering","Networking",""
"Computer Networking: A Top-Down Approach","2013","James F. Kurose, Keith W. Ross","0.00","http://ecx.images-amazon.com/images/I/51xfeAQU6dL._SX414_BO1,204,203,200_.jpg","http://www.amazon.com/Computer-Networking-Top-Down-Approach-Edition/dp/0132856204/ref=zg_bs_3740_1","","","Software Engineering","Networking",""
"Network Security Essentials Applications and Standards","2013","William Stallings","0.00","http://ecx.images-amazon.com/images/I/51xnaocDAdL._SX381_BO1,204,203,200_.jpg","http://www.amazon.com/Network-Security-Essentials-Applications-Standards/dp/0133370437/ref=sr_1_1?s=books&ie=UTF8&qid=1456924039&sr=1-1&keywords=Network+Security+Essentials+-+William+Stallings","","","Software Engineering","Networking",""
"Data Center Fundamentals","2004","Mauricio Arregoces, Maurizio Portolani","0.00","http://ecx.images-amazon.com/images/I/41ja27iggXL._SX402_BO1,204,203,200_.jpg","http://www.amazon.com/Data-Center-Fundamentals-Mauricio-Arregoces/dp/1587050234","","","Software Engineering","Cloud Computing",""
